date,rocket_name,launch_site,payload_mass,satellite_name,outcome,launch_year,launch_month,rocket_success_rate,launch_site_risk,orbit_GEO,orbit_LEO,orbit_LEo,orbit_MEO,payload_category_Light,payload_category_Medium
2019-12-11,PSLV,Satish Dhawan Space Centre,22.0,1HOPSAT-TD (1st-generation High Optical Performance Satellite),1,2019,12,0.9153439153439153,0.92578125,False,True,False,False,True,False
2023-01-03,Falcon 9,Cape Canaveral,4.0,AAC AIS-Sat1 (Kelpie 1),1,2023,1,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2017-06-23,PSLV,Satish Dhawan Space Centre,4.5,Aalto-1 ,1,2017,6,0.9153439153439153,0.92578125,False,True,False,False,True,False
2016-04-25,Soyuz-2.1a,Guiana Space Center,1.0,AAt-4,1,2016,4,0.8863636363636364,0.8688524590163934,False,True,False,False,True,False
2014-02-06,Ariane 5 ECA,Guiana Space Center,6330.0,"ABS-2 (Koreasat-8, ST-3)",1,2014,2,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2016-06-15,Falcon 9,Cape Canaveral,1800.0,ABS-2A,1,2016,6,0.8981187909532868,0.8981278871869681,True,False,False,False,False,True
2015-03-02,Falcon 9,Cape Canaveral,2000.0,ABS-3A ,1,2015,3,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
2004-03-13,Atlas 3,Cape Canaveral,4143.0,"ABS-4 (ABS-2i, MBSat, Mobile Broadcasting Satellite, Han Byul)",1,2004,3,1.0,0.8981278871869681,True,False,False,False,False,False
1999-09-26,Proton,Baikonur Cosmodrome,2894.0,"ABS-6 (ABS-1, LMI-1, Lockheed Martin-Intersputnik-1)",1,1999,9,0.7857142857142857,0.8819444444444444,True,False,False,False,False,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,9.0,Adelis-Sampson 1,1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,9.0,Adelis-Sampson 2,1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,9.0,Adelis-Sampson 3,1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2023-04-15,Falcon 9,Vandenberg AFB,11.5,ADLER-2,1,2023,4,0.8981187909532868,0.9079229122055674,False,True,False,False,True,False
2020-12-11,Delta 4 Heavy,Cape Canaveral,5400.0,"Advanced Orion 10 (Mentor, NRO L-44, USA 311)",1,2020,12,1.0,0.8981278871869681,True,False,False,False,False,False
1998-05-09,Titan IVA,Cape Canaveral,5200.0,"Advanced Orion 4 (Mentor, NROL 6, USA 139)",1,1998,5,1.0,0.8981278871869681,True,False,False,False,False,False
2003-09-09,Titan IV,Cape Canaveral,5200.0,"Advanced Orion 5 (Mentor, NROL 19, USA 171)",1,2003,9,1.0,0.8981278871869681,True,False,False,False,False,False
2009-01-18,Delta 4 Heavy,Cape Canaveral,5400.0,"Advanced Orion 6 (Mentor, NRO L-26, USA 202)",1,2009,1,1.0,0.8981278871869681,True,False,False,False,False,False
2010-11-21,Delta 4 Heavy,Cape Canaveral,5000.0,"Advanced Orion 7 (Mentor, NRO L-32, USA 223)",1,2010,11,1.0,0.8981278871869681,True,False,False,False,False,False
2012-06-29,Delta 4 Heavy,Cape Canaveral,5000.0,"Advanced Orion 8 (Mentor, NRO L-15, USA 237)",1,2012,6,1.0,0.8981278871869681,True,False,False,False,False,False
2016-06-11,Delta 4 Heavy,Cape Canaveral,5000.0,"Advanced Orion 9 (Mentor, NRO L-37, USA 268)",1,2016,6,1.0,0.8981278871869681,True,False,False,False,False,False
2013-09-18,Atlas 5,Cape Canaveral,6169.0,"AEHF-3 (Advanced Extremely High Frequency satellite-3, USA 246)",1,2013,9,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2018-10-17,Atlas 5,Cape Canaveral,6169.0,"AEHF-4 (Advanced Extremely High Frequency satellite-4, USA 288)",1,2018,10,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2019-08-08,Atlas 5,Cape Canaveral,6169.0,"AEHF-5 (Advanced Extremely High Frequency satellite-5, USA 29USA 2)",1,2019,8,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2020-03-26,Atlas 5,Cape Canaveral,6169.0,"AEHF-6 (Advanced Extremely High Frequency satellite-6, USA 298)",1,2020,3,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2012-05-03,Atlas 5,Cape Canaveral,6169.0,"AEHF-USA 2 (Advanced Extremely High Frequency satellite-USA 2, USA 235)",0,2012,5,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2012-09-13,Atlas 5,Vandenberg AFB,3.0,Aeneas,1,2012,9,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2018-08-22,Vega,Guiana Space Center,1367.0,Aeolus,1,2018,8,0.8666666666666667,0.8688524590163934,False,True,False,False,False,True
2018-12-17,Electron,Rocket Lab Launch Complex 1,4.0,Aerocube 11A (TOMSat Eagle Scout),1,2018,12,0.8725490196078431,0.8645833333333334,False,True,False,False,True,False
2018-12-17,Electron,Rocket Lab Launch Complex 1,4.0,Aerocube 11B (TOMSat R3),1,2018,12,0.8725490196078431,0.8645833333333334,False,True,False,False,True,False
2018-07-16,Nanorack Deployer,Cygnus,4.0,Aerocube 12A,1,2018,7,0.8928571428571429,0.9333333333333333,False,True,False,False,True,False
2018-07-16,Nanorack Deployer,Cygnus,4.0,Aerocube 12B,1,2018,7,0.8928571428571429,0.9333333333333333,False,True,False,False,True,False
2015-10-08,Atlas 5,Vandenberg AFB,1.5,Aerocube 5C,1,2015,10,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2014-06-19,Dnepr,Dombarovsky Air Base,5.0,Aerocube 6A,1,2014,6,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2014-06-19,Dnepr,Dombarovsky Air Base,5.0,Aerocube 6B,1,2014,6,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2015-10-08,Atlas 5,Vandenberg AFB,2.0,Aerocube 7A,0,2015,10,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2016-11-11,Atlas 5,Vandenberg AFB,5.0,Aerocube 8C,0,2016,11,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2016-11-11,Atlas 5,Vandenberg AFB,2.0,Aerocube 8D,1,2016,11,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2008-12-20,Ariane 5,Guiana Space Center,3460.0,"Afghansat-1 (Eutelsat 48D [Eutelsat 48B, Eutelsat W2M])",1,2008,12,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2021-04-29,Vega W18,Guiana Space Center,9.0,AII-Bravo,1,2021,4,1.0,0.8688524590163934,False,True,False,False,True,False
2021-01-24,Falcon 9,Cape Canaveral,9.0,AII-Charlie,1,2021,1,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2007-04-25,Pegasus XL,Vandenberg AFB,215.0,AIM (Aeronomy of Ice in Mesosphere),1,2007,4,0.9444444444444444,0.9079229122055674,False,True,False,False,True,False
2010-07-12,PSLV,Satish Dhawan Space Centre,6.0,AISSat-1 (Automatic Identification System Satellite-1),1,2010,7,0.9153439153439153,0.92578125,False,True,False,False,True,False
2014-07-08,Soyuz-2.1b,Baikonur Cosmodrome,6.0,AISSat-2 (Automatic Identification System Satellite-2),1,2014,7,0.888421052631579,0.8819444444444444,False,True,False,False,True,False
2018-12-03,Falcon 9,Vandenberg AFB,2.6,AISTechSat-2,1,2018,12,0.8981187909532868,0.9079229122055674,False,True,False,False,True,False
2019-04-01,PSLV,Satish Dhawan Space Centre,2.3,AISTechSat-3,1,2019,4,0.9153439153439153,0.92578125,False,True,False,False,True,False
2018-01-25,Ariane 5,Guiana Space Center,3795.0,Al Yah-3,1,2018,1,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2018-12-03,Falcon 9,Vandenberg AFB,4.0,Al-Farabi-2,1,2018,12,0.8981187909532868,0.9079229122055674,False,True,False,False,True,False
2017-12-10,Long March 3B,Xichang Satellite Launch Center,5225.0,Alcomsat (Algerian Communications Satellite),1,2017,12,0.8604651162790697,0.9037433155080213,True,False,False,False,False,False
2019-12-06,Electron,Rocket Lab Launch Complex 1,75.0,ALE-2 (Astro Live Experiences-2),1,2019,12,0.8725490196078431,0.8645833333333334,False,True,False,False,True,False
2022-04-01,Falcon 9,Cape Canaveral,1.0,Alfa Crux,1,2022,4,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2013-12-06,Atlas 5,Vandenberg AFB,5.0,ALiCE  (AFIT LEO iMESA CNT E),1,2013,12,0.9298245614035088,0.9079229122055674,False,True,False,False,True,False
2016-09-26,PSLV,Satish Dhawan Space Centre,103.0,Alsat-1B,1,2016,9,0.9153439153439153,0.92578125,False,True,False,False,True,False
2016-09-26,PSLV,Satish Dhawan Space Centre,10.0,Alsat-1N,1,2016,9,0.9153439153439153,0.92578125,False,True,False,False,True,False
2010-07-12,PSLV,Satish Dhawan Space Centre,130.0,Alsat-2A (Algeria Satellite 2A),1,2010,7,0.9153439153439153,0.92578125,False,True,False,False,True,False
2016-09-26,PSLV,Satish Dhawan Space Centre,117.0,Alsat-2B,1,2016,9,0.9153439153439153,0.92578125,False,True,False,False,True,False
2009-10-01,Ariane 5,Guiana Space Center,5465.0,Amazonas-2,1,2009,10,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2013-02-07,Ariane 5 ECA,Guiana Space Center,6265.0,Amazonas-3,1,2013,2,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2014-03-22,Ariane 5 ECA,Guiana Space Center,2938.0,Amazonas-4A,1,2014,3,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2017-09-12,Proton,Baikonur Cosmodrome,5900.0,Amazonas-5,0,2017,9,0.7857142857142857,0.8819444444444444,True,False,False,False,False,False
2023-02-07,Falcon 9,Cape Canaveral,4000.0,Amazonas-Nexus,1,2023,2,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
2021-02-28,PSLV,Satish Dhawan Space Centre,637.0,Amazonia-1 (SSR-1),1,2021,2,0.9153439153439153,0.92578125,False,True,False,False,False,True
2004-05-19,Atlas 2AS,Cape Canaveral,2340.0,"AMC-11 (Americom-11, GE 11)",1,2004,5,1.0,0.8981278871869681,True,False,False,False,False,False
2004-10-14,Proton M,Baikonur Cosmodrome,4200.0,AMC-15 (Americom-15),1,2004,10,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2006-12-08,Ariane 5,Guiana Space Center,2081.0,AMC-18 (Americom 18),1,2006,12,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2008-08-14,Ariane 5 ECA,Guiana Space Center,2500.0,AMC-21 (Americom 21),1,2008,8,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2000-10-22,Proton K,Baikonur Cosmodrome,3901.0,"AMC-6 (Americom-6, GE-6)",1,2000,10,0.7777777777777778,0.8819444444444444,True,False,False,False,False,False
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,4.0,AmGU-1 (AmurSat-1),1,2019,7,0.888421052631579,0.8917910447761194,False,True,False,False,True,False
2019-08-06,Falcon 9,Cape Canaveral,6500.0,Amos 17,1,2019,8,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
1974-11-15,Delta 2310,Vandenberg AFB,29.0,Amsat-Oscar 7 (AO-7),1,1974,11,1.0,0.9079229122055674,False,True,False,False,True,False
2020-06-13,Electron,Rocket Lab Launch Complex 1,9.0,ANDESITE Mule (Ad-Hoc Network Demonstration for Extended Satellite-Based Inquiry and Other Team Endeavors),0,2020,6,0.8725490196078431,0.8645833333333334,False,True,False,False,True,False
2019-12-18,Soyuz,Guiana Space Center,18.0,ANGELS (Argos Neo on a Generic Economical and Light Satellite),1,2019,12,0.9473684210526315,0.8688524590163934,False,True,False,False,True,False
2022-10-12,Proton,Baikonur Cosmodrome,2150.0,Angosat-2,1,2022,10,0.7857142857142857,0.8819444444444444,False,True,False,False,False,False
2000-11-21,Ariane 44L,Guiana Space Center,4710.0,Anik F1 ,1,2000,11,0.7777777777777778,0.8688524590163934,True,False,False,False,False,False
2005-09-09,Proton M,Baikonur Cosmodrome,4500.0,Anik F1R,0,2005,9,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2004-07-18,Ariane 5,Guiana Space Center,5910.0,Anik F2 ,0,2004,7,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2007-04-09,Proton M,Baikonur Cosmodrome,4715.0,Anik F3,1,2007,4,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2013-04-15,Proton M,Baikonur Cosmodrome,4905.0,Anik G1,1,2013,4,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2004-06-29,Dnepr,Baikonur Cosmodrome,12.0,AprizeSat 1 (LatinSat-C),1,2004,6,0.8360655737704918,0.8819444444444444,False,True,False,False,True,False
2014-06-19,Dnepr,Dombarovsky Air Base,12.0,AprizeSat 10 (exactView-13),1,2014,6,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2004-06-29,Dnepr,Baikonur Cosmodrome,12.0,AprizeSat 2 (LatinSat-D),1,2004,6,0.8360655737704918,0.8819444444444444,False,True,False,False,True,False
2009-07-29,Dnepr,Baikonur Cosmodrome,12.0,AprizeSat 3 ,0,2009,7,0.8360655737704918,0.8819444444444444,False,True,False,False,True,False
2009-07-29,Dnepr,Baikonur Cosmodrome,12.0,AprizeSat 4 ,1,2009,7,0.8360655737704918,0.8819444444444444,False,True,False,False,True,False
2011-08-17,Dnepr,Dombarovsky Air Base,12.0,AprizeSat 5,0,2011,8,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2013-11-21,Dnepr,Dombarovsky Air Base,12.0,AprizeSat 7,1,2013,11,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2013-11-21,Dnepr,Dombarovsky Air Base,12.0,AprizeSat 8 (exactView-12),1,2013,11,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2014-06-19,Dnepr,Dombarovsky Air Base,12.0,AprizeSat 9 (exactView-11),1,2014,6,0.8360655737704918,0.8918918918918919,False,True,False,False,True,False
2020-07-09,Long March 3B,Xichang Satellite Launch Center,5550.0,Apstar 6D,1,2020,7,0.8604651162790697,0.9037433155080213,True,False,False,False,False,False
2023-01-12,Long March 3B,Xichang Satellite Launch Center,4300.0,Apstar 6E,1,2023,1,0.8604651162790697,0.9037433155080213,True,False,False,False,False,False
2012-03-31,Long March 3B,Xichang Satellite Launch Center,5054.0,Apstar 7,1,2012,3,0.8604651162790697,0.9037433155080213,True,False,False,False,False,False
2015-10-16,Long March 3B,Xichang Satellite Launch Center,5200.0,Apstar 9,1,2015,10,0.8604651162790697,0.9037433155080213,True,False,False,False,False,False
2011-09-21,Ariane 5 ECA,Guiana Space Center,4630.0,Arabsat 5C,1,2011,9,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2019-04-11,Falcon Heavy,Cape Canaveral,6465.0,Arabsat 6A,1,2019,4,0.9444444444444444,0.8981278871869681,True,False,False,False,False,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,1.0,ARCE 1A (Articulated Reconnaissance and Communications Expedition-1),1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,1.0,ARCE 1B (Articulated Reconnaissance and Communications Expedition-1),1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,1.0,ARCE 1C (Articulated Reconnaissance and Communications Expedition-1),1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2022-04-01,Falcon 9,Cape Canaveral,10.0,ARCSAT ,1,2022,4,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-11-08,H2A,Uchinoura Space Center,1.0,ARICA,1,2021,11,0.7708333333333334,0.9375,False,True,False,False,True,False
2021-02-28,Soyuz-2.1b,Baikonur Cosmodrome,2200.0,Arktika-M1,1,2021,2,0.888421052631579,0.8819444444444444,False,False,False,False,False,False
2018-01-11,PSLV,Satish Dhawan Space Centre,10.0,Arkyd-6A,1,2018,1,0.9153439153439153,0.92578125,False,True,False,False,True,False
2014-10-16,Ariane 5 ECA,Guiana Space Center,3000.0,ArSat 1,1,2014,10,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2015-09-30,Ariane 5 ECA,Guiana Space Center,2977.0,ArSat 2,1,2015,9,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2021-06-30,Falcon 9,Cape Canaveral,20.0,Arthur,0,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9,Cape Canaveral,5.0,ASELSAT,1,2021,1,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2009-08-11,Breeze M,Baikonur Cosmodrome,3760.0,AsiaSat-5,1,2009,8,1.0,0.8819444444444444,True,False,False,False,False,False
2014-09-07,Falcon 9,Cape Canaveral,3700.0,AsiaSat-6 (Thaicom-7),1,2014,9,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
2011-11-25,Proton M,Baikonur Cosmodrome,3813.0,AsiaSat-7,1,2011,11,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2014-08-05,Falcon 9,Cape Canaveral,4500.0,AsiaSat-8,0,2014,8,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
2017-09-28,Proton,Baikonur Cosmodrome,6140.0,AsiaSat-9,1,2017,9,0.7857142857142857,0.8819444444444444,True,False,False,False,False,False
2000-03-21,Ariane 5G,Guiana Space Center,2775.0,AsiaStar ,0,2000,3,0.8571428571428571,0.8688524590163934,True,False,False,False,False,False
2014-11-06,Dnepr,Dombarovsky Air Base,500.0,ASNARO 1 (Advanced Satellite with New system Architecture for Observation),1,2014,11,0.8360655737704918,0.8918918918918919,False,True,False,False,False,True
2018-01-17,Epsilon,Uchinoura Space Center,570.0,ASNARO 2 (Advanced Satellite with New system Architecture for Observation),1,2018,1,1.0,0.9375,False,True,False,False,False,True
2021-11-08,H2A,Uchinoura Space Center,4.0,ASTERISC (Asutarisuku),1,2021,11,0.7708333333333334,0.9375,False,True,False,False,True,False
1997-12-02,Proton K,Baikonur Cosmodrome,3379.0,Astra 1G ,1,1997,12,0.7777777777777778,0.8819444444444444,True,False,False,False,False,False
2006-04-20,Atlas 5,Cape Canaveral,4332.0,Astra 1KR,1,2006,4,0.9298245614035088,0.8981278871869681,True,False,False,False,False,False
2007-05-04,Ariane 5 ECA,Guiana Space Center,4500.0,Astra 1L,1,2007,5,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2008-11-05,Proton M,Baikonur Cosmodrome,5345.0,Astra 1M,1,2008,11,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2011-08-06,Ariane 5 ECA,Guiana Space Center,5350.0,Astra 1N,1,2011,8,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
1998-08-30,Proton K,Baikonur Cosmodrome,3635.0,Astra 2A ,0,1998,8,0.7777777777777778,0.8819444444444444,True,False,False,False,False,False
2001-06-16,Proton K,Baikonur Cosmodrome,3643.0,Astra 2C ,0,2001,6,0.7777777777777778,0.8819444444444444,True,False,False,False,False,False
2000-12-19,Ariane 5G,Guiana Space Center,1420.0,Astra 2D,1,2000,12,0.8571428571428571,0.8688524590163934,True,False,False,False,False,True
2013-09-29,Proton M,Baikonur Cosmodrome,6052.0,Astra 2E (Eutelsat 28E),1,2013,9,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2012-09-28,Ariane 5 ECA,Guiana Space Center,6000.0,Astra 2F (Eutelsat 28F),1,2012,9,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2014-12-27,Proton M,Baikonur Cosmodrome,6000.0,Astra 2G (Eutelsat 28G),1,2014,12,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2002-03-29,Ariane 44L,Guiana Space Center,1500.0,Astra 3A ,1,2002,3,0.7777777777777778,0.8688524590163934,True,False,False,False,False,True
2010-05-21,Ariane 5 ECA,Guiana Space Center,5471.0,Astra 3B,1,2010,5,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2014-03-22,Ariane 5 ECA,Guiana Space Center,5724.0,Astra 5B,0,2014,3,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,4.0,Astrocast-0101,1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,4.0,Astrocast-0102 ,1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,4.0,Astrocast-0103 ,1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,4.0,Astrocast-0104 ,0,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-01-24,Falcon 9/Sherpa FX,Cape Canaveral,4.0,Astrocast-0105 ,1,2021,1,0.9333333333333333,0.8981278871869681,False,True,False,False,True,False
2021-06-30,Falcon 9,Cape Canaveral,4.0,Astrocast-0201 ,1,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-06-30,Falcon 9,Cape Canaveral,4.0,Astrocast-0202   ,1,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-06-30,Falcon 9,Cape Canaveral,4.0,Astrocast-0203,1,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-06-30,Falcon 9,Cape Canaveral,4.0,Astrocast-0204 ,0,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-06-30,Falcon 9,Cape Canaveral,4.0,Astrocast-0205 ,1,2021,6,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2015-09-28,PSLV C-30,Satish Dhawan Space Centre,230.0,Astrosat,1,2015,9,1.0,0.92578125,False,True,False,False,True,False
2019-06-20,Ariane 5,Guiana Space Center,6350.0,AT&T T16,1,2019,6,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2020-09-02,Vega,Guiana Space Center,138.0,Athena,1,2020,9,0.8666666666666667,0.8688524590163934,False,True,False,False,True,False
2014-02-06,Ariane 5 ECA,Guiana Space Center,3080.0,Athena-Fidus  (Access on THeatres for European Nations Allied forces - French Italian Dual Use Satellite),1,2014,2,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2015-12-16,PSLV-C29,Satish Dhawan Space Centre,6.0,Athenoxat-1 (Athene Noctua Experimental Satellite) ,1,2015,12,1.0,0.92578125,False,True,False,False,True,False
2013-02-07,Ariane 5 ECA,Guiana Space Center,3250.0,Azerspace 1/Africasat-1a,1,2013,2,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2018-09-25,Ariane 5 ECA,Guiana Space Center,3500.0,Azerspace 2/Intelsat-38,1,2018,9,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2006-11-08,Proton M,Baikonur Cosmodrome,3304.0,Badr 4 (Arabsat 4B),1,2006,11,0.9041095890410958,0.8819444444444444,True,False,False,False,False,False
2010-06-03,Proton,Baikonur Cosmodrome,5420.0,Badr 5 (Arabsat 5B),1,2010,6,0.7857142857142857,0.8819444444444444,True,False,False,False,False,False
2010-06-26,Ariane 5 ECA,Guiana Space Center,4940.0,Badr 5A (Arabsat 5A),1,2010,6,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2008-07-07,Ariane 5 ECA,Guiana Space Center,3400.0,Badr 6 (Arabsat 4AR),1,2008,7,0.8732394366197183,0.8688524590163934,True,False,False,False,False,False
2015-11-10,Ariane 5,Guiana Space Center,5500.0,Badr 7 (Arabsat 6B),1,2015,11,0.8842105263157894,0.8688524590163934,True,False,False,False,False,False
2018-05-11,Falcon 9,Cape Canaveral,3500.0,Bangabandhu 1 ,1,2018,5,0.8981187909532868,0.8981278871869681,True,False,False,False,False,False
2021-12-06,Ceres 1,Jiuquan Satellite Launch Center,20.0,Baoyun,1,2021,12,1.0,0.9383886255924171,False,True,False,False,True,False
2015-02-27,Soyuz-2.1b,Plesetsk Cosmodrome,4000.0,BARS-M (Cosmos 2503),0,2015,2,0.888421052631579,0.8581560283687943,False,True,False,False,False,False
2016-03-24,Soyuz-2.1a,Plesetsk Cosmodrome,4000.0,BARS-M (Cosmos 2515),0,2016,3,0.8863636363636364,0.8581560283687943,False,True,False,False,False,False
2022-05-19,Soyuz-2.1a,Plesetsk Cosmodrome,3700.0,BARS-M3 (Cosmos 2556),1,2022,5,0.8863636363636364,0.8581560283687943,False,True,False,False,False,False
2023-03-23,Soyuz-2.1a,Plesetsk Cosmodrome,3700.0,BARS-M4 (Cosmos 2567),1,2023,3,0.8863636363636364,0.8581560283687943,False,True,False,False,False,False
2023-04-02,Falcon 9,Vandenberg AFB,300.0,BB-1,1,2023,4,0.8981187909532868,0.9079229122055674,False,True,False,False,True,False
2023-04-02,Falcon 9,Vandenberg AFB,300.0,BB-2,1,2023,4,0.8981187909532868,0.9079229122055674,False,True,False,False,True,False
2022-04-01,Falcon 9,Cape Canaveral,1.0,BDSAT (CZE-BDSAT),1,2022,4,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2023-01-03,Falcon 9,Cape Canaveral,2.0,BDSAT-2,1,2023,1,0.8981187909532868,0.8981278871869681,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,1.0,Beesat-5 (Berlin Experimental and Educational Satellite-5),1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,1.0,Beesat-6 (Berlin Experimental and Educational Satellite-6),1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,1.0,Beesat-7 (Berlin Experimental and Educational Satellite-7),1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2021-03-22,Soyuz-2.1a,Baikonur Cosmodrome,1.0,Beesat-8 (Berlin Experimental and Educational Satellite-8),1,2021,3,0.8863636363636364,0.8819444444444444,False,True,False,False,True,False
2019-07-05,Soyuz-2.1b,Vostochny Cosmodrome,1.0,"Beesat-9 (Berlin Experimental and Educational Satellite-9, Tubsat-17)",1,2019,7,0.888421052631579,0.8917910447761194,False,True,False,False,True,False
2012-04-28,Long March 3B,Xichang Satellite Launch Center,2200.0,Beidou 2-12 (Compass M3),1,2012,4,0.8604651162790697,0.9037433155080213,False,False,False,True,False,False
2012-04-28,Long March 3B,Xichang Satellite Launch Center,2200.0,Beidou 2-13 (Compass M4),0,2012,4,0.8604651162790697,0.9037433155080213,False,False,False,True,False,False
2012-09-18,Long March 3B,Xichang Satellite Launch Center,3800.0,Beidou 2-15 (Compass M6),1,2012,9,0.8604651162790697,0.9037433155080213,False,False,False,True,False,False
2012-10-25,Long March 3C,Xichang Satellite Launch Center,3800.0,Beidou 2-16 (Compass G-6),1,2012,10,0.9230769230769231,0.9037433155080213,True,False,False,False,False,False
2016-03-30,Long March 3A,Xichang Satellite Launch Center,4200.0,Beidou 2-17 (IGSO-6),1,2016,3,0.9090909090909091,0.9037433155080213,True,False,False,False,False,False
2016-06-12,Long March 3C,Xichang Satellite Launch Center,3800.0,Beidou 2-18 (Compass G-7),1,2016,6,0.9230769230769231,0.9037433155080213,True,False,False,False,False,False
2015-03-30,Long March 3C,Xichang Satellite Launch Center,4200.0,Beidou 3I-1S,1,2015,3,0.9230769230769231,0.9037433155080213,True,False,False,False,False,False
